CU9510,0,2013-06-01 02:14:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:14:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:15:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:15:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:15:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:16:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:16:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:16:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:17:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:17:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:17:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:18:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:18:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:18:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:19:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:19:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:19:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:20:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:20:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:20:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:21:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:21:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:21:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:22:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:22:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:22:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:23:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:23:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:23:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:24:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:24:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:24:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:25:08,31.024967,121.409100,0
CU9510,0,2013-06-01 02:25:28,31.024967,121.409100,0
CU9510,0,2013-06-01 02:25:48,31.024967,121.409100,0
CU9510,0,2013-06-01 02:26:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:26:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:26:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:27:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:27:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:27:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:28:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:28:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:28:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:29:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:29:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:29:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:30:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:30:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:30:49,31.024967,121.409100,0
CU9510,0,2013-06-01 02:31:09,31.024967,121.409100,0
CU9510,0,2013-06-01 02:31:29,31.024967,121.409100,0
CU9510,0,2013-06-01 02:31:49,31.024967,121.409100,0
